id,log_id,risk,incident_category,title,text,source,notes,createdAt,updatedAt
313,LOG-1763289185154-628,Medium,exfiltration,[Medium] CRM 시스템 / exfiltration,"[#LOG-1763289185154-628] CRM 시스템 / exfiltration

- 발생 시각: 2025-11-16T10:33:02.008Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: CRM 시스템에서 관리자 계정(crm_admin)이 고객 정보(이름, [PHONE], [EMAIL])를 대량(3,171건) 추출하여 xlsx 파일 형식으로 내보낸 이력은 잠재적 개인정보 유출(exfiltration) 가능성이 존재합니다. 특히 'recent_signup&vip' 필터 조건으로 특정 고객 그룹을 대상으로 한 점은 의도적 데이터 수집 의혹을 제기할 수 있습니다. 다만 외부에서 전송되었는지 또는 승인 절차 여부에 대한 정보가 부족하여 High로 상향 조정하지 않았습니다.
- 대응 권고: 1. 해당 export 작업의 승인 여부 및 용도 확인
2. 내보낸 파일의 저장 위치 및 접근 이력 모니터링
3. 대량 데이터 추출 시 2차 승인 프로세스 적용 검토
4. 관리자 계정에 대한 행위 분석 강화(이상 행위 탐지)

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:02.008Z CRM[export] INFO user=crm_admin op=export object=customer rows=3171 fields=""name,phone,email"" filter=""recent_signup&vip"" format=xlsx",CRM 시스템,,2025-11-16T10:39:30.131Z,2025-11-16T10:39:30.131Z
314,LOG-1763289188176-310,Medium,credential_abuse,[Medium] 로그인 게이트웨이 / credential_abuse,"[#LOG-1763289188176-310] 로그인 게이트웨이 / credential_abuse

- 발생 시각: 2025-11-16T10:33:04.006Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: 관리자 계정(admin01)에 대한 7회의 로그인 실패가 발생했으나, 계정 잠금(lockout)이 활성화되지 않아 추가 공격이 가능한 상태입니다. 다수의 실패 로그인은 계정 악용(credential_abuse) 시도를 의심케 하지만, 현재 즉각적인 유출이나 시스템 침해가 확인되지는 않았습니다. src_ip가 외부 IP인 경우 추가 조사가 필요합니다.
- 대응 권고: 1. src_ip=[IP]의 접근 시도 패턴 분석 및 차단 여부 확인 2. 계정 잠금 정책(lockout) 적용 검토 3. 관리자 계정(admin01)에 대한 MFA(다중 인증) 활성화 4. 동일 계정에 대한 추가 실패 로그인 모니터링 강화

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:04.006Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=7 src_ip=[IP] lockout=false",로그인 게이트웨이,,2025-11-16T10:39:30.136Z,2025-11-16T10:39:30.136Z
315,LOG-1763289191129-702,Medium,credential_abuse,[Medium] 웹 애플리케이션 / credential_abuse,"[#LOG-1763289191129-702] 웹 애플리케이션 / credential_abuse

- 발생 시각: 2025-11-16T10:33:06.008Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: SQL 인젝션 시도 탐지 로그로, 공격자가 /login URI를 통해 악의적인 SQL 쿼리(' OR '1'='1')를 전송했으며 WAF에 의해 차단되었습니다. 계정 인증 시스템을 대상으로 한 공격이 시도된 점에서 credential_abuse 가능성이 있으나, 실제 계정 탈취 또는 데이터 유출로 이어지지 않고 차단된 점이 반영되었습니다. src_ip=[IP]는 추가 조사가 필요합니다.
- 대응 권고: 1. [IP]에 대한 접근 차단 및 추가 공격 시도 모니터링 2. WAF 로그 패턴 분석을 통한 방어 규칙 최적화 3. 로그인 페이지 입력값 검증 로직 이중 점검 4. 해당 공격 시도를 보안 인시던트로 등록 및 관계부서에 통보

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:06.008Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked",웹 애플리케이션,,2025-11-16T10:39:30.146Z,2025-11-16T10:39:30.146Z
316,LOG-1763289197609-162,Medium,credential_abuse,[Medium] 웹 애플리케이션 / credential_abuse,"[#LOG-1763289197609-162] 웹 애플리케이션 / credential_abuse

- 발생 시각: 2025-11-16T10:33:14.007Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: SQL 인젝션 공격 시도 탐지. 'id' 파라미터에 악의적인 SQL 문(' OR '1'='1)이 포함되어 인증 우회 시도가 확인됨. WAF에서 차단되었으나, 지속적인 공격 가능성이 존재하며 계정 악용 또는 시스템 권한 탈취를 위한 초기 단계로 판단됨. 마스킹된 사용자 계정([EMAIL] 미노출)과 IP([IP])에서 발생한 공격 시도로, 추가 조사가 필요함.
- 대응 권고: 1. WAF 로그와 IDS/IPS 연동하여 동일 IP([IP])의 추가 공격 시도 모니터링. 2. 'tester' 계정 활동 검토 및 필요 시 임시 차단. 3. 로그인 페이지 파라미터 검증 로직 강화 (특수문자 필터링). 4. SQL 인젝션 방어 규칙 업데이트 및 테스트 수행. 5. 사용자 계정의 비정상적 접근 시도에 대한 실시간 알림 설정.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:14.007Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked",웹 애플리케이션,,2025-11-16T10:39:30.152Z,2025-11-16T10:39:30.152Z
317,LOG-1763289200394-876,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763289200394-876] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T10:33:16.007Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cron 작업으로 실행된 nightly_full_backup 시스템의 정상적인 백업 수행 로그이며, 오류 없이 완료되었음. 백업 대상 경로(nas01:/backup/db_full)는 내부 네트워크로 한정되어 있고, 외부 전송 또는 민감정보 노출 증거가 없음. 마스킹된 개인정보 토큰([EMAIL], [PHONE] 등)도 포함되지 않은 순수한 시스템 운영 로그임.
- 대응 권고: 정기 백업 프로세스의 지속 모니터링 필요. 백업 대상 경로에 대한 접근 제어 목록(ACL) 확인 및 백업 파일의 암호화 여부를 점검할 것. 외부 전송 또는 퍼블릭 클라우드 업로드 시 반드시 DLP 솔루션 적용 필요.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:16.007Z cron[backup] INFO job=nightly_full_backup status=OK duration=328s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:39:30.158Z,2025-11-16T10:39:30.158Z
318,LOG-1763289203297-276,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763289203297-276] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T10:33:18.008Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 정기적인 야간 풀 백업 작업이 성공적으로 완료되었으며, 민감한 정보 전송이나 비정상적인 접근 시도가 확인되지 않습니다. 로그에서 개인정보 유출(exfiltration), 계정 악용(credential_abuse), 설정 오류(misconfiguration)의 증거가 없습니다. 백업 대상 경로가 내부 NAS(Storage)로 한정되어 있어 외부 유출 가능성이 없습니다.
- 대응 권고: 정기적인 백업 작업의 안정성을 지속적으로 모니터링하되, 백업 파일의 암호화 상태 및 접근 제어 설정을 주기적으로 점검할 것. 백업 대상 경로에 민감정보([EMAIL], [PHONE], [CARD], [RRN] 등)가 포함되지 않았는지 별도로 검증할 것.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:18.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=378s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:39:30.163Z,2025-11-16T10:39:30.163Z
319,LOG-1763289209192-711,High,misconfiguration,[High] 오브젝트 스토리지 / misconfiguration,"[#LOG-1763289209192-711] 오브젝트 스토리지 / misconfiguration

- 발생 시각: 2025-11-16T10:33:24.008Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: public-read ACL이 설정된 상태로 내부 문서(internal-docs 버킷 내 project_plan_v2.pdf)에 대한 공개 링크가 생성되었습니다. 만료 기한(expiry=none)이 없어 지속적으로 외부에 노출될 위험이 있으며, 이는 의도치 않은 개인정보 유출을 초래할 수 있는 심각한 설정 오류입니다.
- 대응 권고: 1. 즉시 public-read ACL을 제거하고 필요한 경우 특정 사용자만 접근 가능한 링크로 변경 2. 내부 문서에 대한 퍼블릭 링크 생성 권한 검토 및 제한 3. S3 버킷 전체 감사 수행 및 불필요한 공개 설정 제거 4. 사용자(cloud_user)의 최근 활동 로그 추가 조사

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:24.008Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read""",오브젝트 스토리지,,2025-11-16T10:39:30.169Z,2025-11-16T10:39:30.169Z
320,LOG-1763289214912-201,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763289214912-201] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T10:33:32.006Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 야간 전체 백업 작업이 정상적으로 완료되었으며, 내부 NAS 저장소(nas01:/backup/db_full)로의 데이터 전송으로 확인됩니다. 외부 전송 또는 민감정보 마스킹 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않은 일반적인 시스템 운영 작업입니다.
- 대응 권고: 백업 로그 주기적 검토를 유지하되, 현재 로그만으로는 추가 조치가 필요하지 않습니다. 다만 백업 대상 경로에 대한 접근 제어 및 암호화 적용이 되어 있는지 확인할 것을 권장합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:32.006Z cron[backup] INFO job=nightly_full_backup status=OK duration=397s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:39:30.175Z,2025-11-16T10:39:30.175Z
321,LOG-1763289218064-793,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763289218064-793] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T10:33:34.008Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 백업 작업의 정상적인 완료 로그이며, 외부 전송이나 민감정보 노출 흔적이 없습니다. 백업 대상 경로(nas01:/backup/db_full)가 내부 시스템으로 보이고, 마스킹된 민감정보 토큰([EMAIL], [PHONE] 등)이 포함되어 있지 않습니다. 작업 상태(status=OK)와 소요 시간(duration=495s)도 정상 범위 내입니다.
- 대응 권고: 정기적인 백업 작업의 정상 수행을 확인하는 모니터링 항목으로 분류합니다. 백업 로테이션 정책 및 저장소의 물리적 보안(디스크 암호화 등)을 재확인하고, 백업 파일의 무단 접근 방지를 위한 접근 제어를 점검하세요. 외부 시스템으로의 비인가 전송이 발생하지 않도록 네트워크 트래픽 모니터링을 강화하는 것을 권장합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:34.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=495s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:39:30.180Z,2025-11-16T10:39:30.180Z
322,LOG-1763289227733-759,High,exfiltration,[High] 파일 서버 / exfiltration,"[#LOG-1763289227733-759] 파일 서버 / exfiltration

- 발생 시각: 2025-11-16T10:33:42.009Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: data_team 사용자가 Everyone 권한을 가진 익명 공유 링크(link_type=""anonymous"")를 생성하여 민감한 캠페인 데이터가 포함된 대용량 파일(0.7GB)을 외부에 노출시킨 것으로 판단됩니다. 파일 경로인 /export/event_campaign_export.zip는 대량의 개인정보(행 수 8981개)를 포함할 가능성이 높으며, 권한 설정(perm=""Everyone,Read"")이 과도하게 개방되어 있습니다. 이는 명백한 데이터 유출(exfiltration) 위험에 해당합니다.
- 대응 권고: 1. 즉시 해당 공유 링크(link_type=""anonymous"")를 비활성화하고 파일 접근 권한을 최소 필요 인원([EMAIL] 또는 특정 팀)으로 제한하세요. 2. 파일 내용 검토를 통해 [RRN], [PHONE] 등 민감정보 포함 여부를 확인하세요. 3. data_team 계정에 대한 접근 이력 분석을 수행하여 추가 유출 가능성이 있는지 조사하세요. 4. 팀 내 공유 파일 권한 정책을 재검토하고 Everyone 권한 사용을 금지하는 보안 가이드를 배포하세요.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:42.009Z FILESRV[share] ALERT user=data_team set_share path=""/export/event_campaign_export.zip"" perm=""Everyone,Read"" rows=8981 size=0.7GB link_type=""anonymous""",파일 서버,,2025-11-16T10:40:30.109Z,2025-11-16T10:40:30.109Z
323,LOG-1763289239277-831,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763289239277-831] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T10:33:56.006Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 로그는 정상 완료된 nightly_full_backup 작업에 대한 정보이며, 외부 전송이나 비정상적인 데이터 접근이 확인되지 않음. target 값이 내부 NAS 경로(nas01:/backup/db_full)로 설정되어 있어 데이터 유출(exfiltration) 또는 계정 악용(credential_abuse) 의심 요소 없음. 시스템 정상 운영 모니터링을 위한 일반적인 백업 로그로 판단됨.
- 대응 권고: 1) 백업 대상 경로(nas01:/backup/db_full)의 접근 제어 목록(ACL) 정기 점검 2) 백업 로그에 민감정보 포함 여부 추가 검증을 위해 샘플링 검사 수행 3) 백업 파일의 암호화 여부 및 전송 구간 보안 프로토콜(TLS 등) 적용 확인

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:56.006Z cron[backup] INFO job=nightly_full_backup status=OK duration=865s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:40:30.117Z,2025-11-16T10:40:30.117Z
324,LOG-1763289242003-604,Medium,exfiltration,[Medium] 시스템 배치/감사 / exfiltration,"[#LOG-1763289242003-604] 시스템 배치/감사 / exfiltration

- 발생 시각: 2025-11-16T10:33:58.007Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 데이터 유출/공격/오류 관련 키워드가 포함되어 있음.
- 대응 권고: 보안 담당자 검토 및 필요 시 규칙/정책 강화.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:33:58.007Z cron[backup] INFO job=nightly_full_backup status=OK duration=799s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:40:30.124Z,2025-11-16T10:40:30.124Z
325,LOG-1763289245956-7,Medium,credential_abuse,[Medium] 웹 애플리케이션 / credential_abuse,"[#LOG-1763289245956-7] 웹 애플리케이션 / credential_abuse

- 발생 시각: 2025-11-16T10:34:00.008Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: SQL 인젝션 시도 탐지 로그로, 공격자가 '/login' 엔드포인트에서 악의적인 SQL 쿼리('id=' OR '1'='1')를 전송했으며 WAF에 의해 차단되었습니다. 사용자 계정(guest)과 소스 IP([IP])가 식별되었으나, 실제 계정 탈취 또는 데이터 유출로 이어지지는 않은 상태입니다. 외부 공격 시도로 인해 시스템 취약점이 노출될 가능성이 있으므로 중간 위험도 평가가 적절합니다.
- 대응 권고: 1. WAF 로그와 연동된 src_ip([IP])에 대한 추가 차단 조치 및 네트워크 접근 제어 확인
2. '/login' 엔드포인트 입력값 검증 로직 강화 (특수문자 필터링 등)
3. 사용자 'guest'의 권한 및 접근 이력 감사
4. SQL 인젝션 대응 절차(패치/설정 점검) 이행 여부 확인
5. 유사 패턴 공격 시도 모니터링을 위한 탐지 규칙 업데이트

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:34:00.008Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked",웹 애플리케이션,,2025-11-16T10:40:30.131Z,2025-11-16T10:40:30.131Z
